freq,power
10.298063963974773,7.683028234111776e-9
10.318060204681519,6.328825510635347e-10
10.338056445388268,2.952698793277951e-9
10.358052686095014,2.617488077207856e-9
10.378048926801762,2.8350237087079086e-11
10.398045167508508,6.6022526285613244e-9
10.418041408215256,2.181527141086069e-8
10.438037648922002,7.095609413554726e-9
10.45803388962875,2.32249397040749e-9
10.478030130335496,8.333310904081632e-9
10.498026371042245,2.2360992985292377e-9
10.518022611748991,1.0665641634897052e-8
10.538018852455739,8.270576815089952e-9
10.558015093162485,1.7662812145009897e-8
10.578011333869233,3.0940584237337245e-9
10.598007574575979,5.40992717984396e-10
10.618003815282727,2.370534669117891e-9
10.638000055989473,5.309302855551919e-9
10.657996296696222,9.617039242751312e-9
10.677992537402968,2.864439384176073e-8
10.697988778109716,3.4748133259189312e-9
10.717985018816462,6.515678794168673e-9
10.73798125952321,1.1111989882595176e-9
10.757977500229956,1.7089553468070276e-9
10.777973740936705,6.969308381015279e-9
10.797969981643451,5.081841963209253e-9
10.817966222350199,1.5973690694530824e-8
10.837962463056945,2.2730304191975225e-9
10.857958703763693,3.330013193561977e-9
10.877954944470439,3.407880342813862e-8
10.897951185177186,6.488323583859141e-8
10.917947425883932,5.050398408750543e-9
10.937943666590682,7.034710452963147e-8
10.957939907297428,2.748804512121547e-8
10.977936148004176,4.4549024778983646e-7
10.997932388710922,3.107802490617319e-5
11.01792862941767,7.670442851707952e-8
11.037924870124415,4.0150172167864375e-10
11.057921110831165,2.1526516421092953e-8
11.077917351537911,1.3271528185891513e-8
11.097913592244659,1.6409938190052235e-9
11.117909832951405,6.793730969736402e-9
11.137906073658153,1.558773424540449e-9
11.157902314364899,1.2222513352506838e-8
11.177898555071646,6.549672421434801e-9
11.197894795778392,8.72532978837756e-9
11.217891036485142,5.216289815468944e-9
11.237887277191888,5.904920988138393e-9
11.257883517898636,4.816028970442694e-9
11.277879758605382,1.3279953758665445e-8
11.29787599931213,5.2172493223817485e-9
11.317872240018875,8.58866401179548e-9
11.337868480725625,1.618098977512608e-9
11.357864721432371,5.680689009859735e-9
11.377860962139119,1.3785248868680155e-8
11.397857202845865,5.651571657758375e-9
11.417853443552612,2.564887633672673e-9
11.437849684259358,1.8920880479719637e-10
11.457845924966106,3.3694896827081553e-9
11.477842165672852,7.616405494190732e-9
11.497838406379602,7.101149961536608e-9
11.517834647086348,3.00962713618593e-10
11.537830887793096,1.0948570801617214e-8
11.557827128499842,5.075889714872734e-9
11.57782336920659,5.7336304526424466e-9
11.597819609913335,1.31703308532472e-8
11.617815850620083,5.403910851136329e-9
11.637812091326829,4.980526275834074e-10
11.657808332033579,3.5644897395913273e-9
11.677804572740325,1.3335488487063723e-8
11.697800813447072,3.4385046199574366e-9
11.717797054153818,6.126229294155759e-9
11.737793294860566,4.4353863555622466e-9
11.757789535567312,2.1381495928074023e-8
11.777785776274062,3.5812768033937536e-8
11.797782016980808,1.3290206599757636e-8
11.817778257687555,4.8282748263008364e-9
11.837774498394301,3.387905109040521e-10
11.85777073910105,7.423492439821934e-10
11.877766979807795,1.0785621035190695e-8
11.897763220514543,7.76337446978324e-8
11.917759461221289,4.221130967953942e-9
11.937755701928038,4.4440329973431044e-8
11.957751942634784,4.5626587621934894e-8
11.977748183341532,3.372532879811819e-7
11.997744424048278,1.745310563125565e-5
12.017740664755026,5.638166030977614e-6
12.037736905461772,1.8359784613374054e-7
12.057733146168522,2.873069604064412e-7
12.077729386875268,7.61968113450265e-8
12.097725627582015,5.389995733809099e-8
12.117721868288761,2.6141030455556327e-8
12.137718108995509,5.450074377412116e-9
12.157714349702255,3.508168489092695e-9
12.177710590409003,1.1090655704779542e-8
12.197706831115749,1.498638167422095e-8
12.217703071822498,1.7469376056998725e-9
12.237699312529244,6.115622692804083e-9
12.257695553235992,8.218061036529896e-9
12.277691793942738,1.1615333309583725e-8
12.297688034649486,5.488771126712096e-9
12.317684275356232,3.261266287564907e-9
12.337680516062981,1.7684077778360015e-8
12.357676756769727,7.534505054884705e-9
12.377672997476475,2.3604342524022016e-8
12.397669238183221,4.845690925258975e-9
12.417665478889969,6.695791056081073e-9
12.437661719596715,2.7994245474863032e-9
12.457657960303463,1.6599658175907273e-8
12.477654201010209,1.5781391009667622e-9
12.497650441716958,1.998248736657852e-8
12.517646682423704,5.598271763798915e-9
12.537642923130452,5.829025444123463e-9
12.557639163837198,1.0525567192490109e-8
12.577635404543946,1.565897117784974e-8
12.597631645250692,8.375498724434997e-9
12.61762788595744,3.6789320929816774e-9
12.637624126664186,2.5684036734495325e-9
12.657620367370935,7.1533459681424124e-9
12.677616608077681,1.0837843186636835e-9
12.697612848784429,8.34054376495098e-9
12.717609089491175,1.2391654705376937e-9
12.737605330197923,1.7239559279732806e-10
12.757601570904669,2.241276176620373e-8
12.777597811611418,2.205674151552094e-9
12.797594052318164,5.712925694945175e-9
12.817590293024912,2.481011443386467e-10
12.837586533731658,6.310680625143574e-9
12.857582774438406,1.1801915800825232e-8
12.877579015145152,9.226900065425392e-9
12.8975752558519,2.1359477385966033e-8
12.917571496558645,6.5260436135719e-9
12.937567737265395,1.4898474091037488e-8
12.957563977972141,2.123540049611326e-8
12.977560218678889,3.3444672043218776e-7
12.997556459385635,1.5041295751202017e-5
13.017552700092383,1.6465263494980472e-5
13.037548940799129,3.210673189994133e-8
13.057545181505878,8.698815569120188e-8
13.077541422212624,9.414197414118662e-9
13.097537662919372,1.8648350504220085e-9
13.117533903626118,3.1674120588374423e-10
13.137530144332866,1.2554965992709638e-9
13.157526385039612,4.322477429652356e-9
13.17752262574636,1.0373637906079534e-8
13.197518866453105,2.2943643821368395e-9
13.217515107159855,5.2510796532058285e-9
13.2375113478666,8.984042822652438e-10
13.257507588573349,1.2158723156840782e-8
13.277503829280095,3.0925108676793593e-9
13.297500069986842,3.607072677233103e-9
13.317496310693588,1.2790407910340323e-8
13.337492551400338,2.8955255410179978e-9
13.357488792107084,5.526775209855749e-9
13.377485032813832,5.8066996826764265e-9
13.397481273520578,7.042654677727952e-9
13.417477514227325,3.4866487706893825e-9
13.437473754934071,2.601898678275079e-10
13.45746999564082,2.2255079019932892e-9
13.477466236347565,1.3766988714309176e-9
13.497462477054315,4.9975940069251155e-9
13.51745871776106,8.740347305369849e-9
